date,state,beds_covid,beds_noncrit,admitted_pui,admitted_covid,discharged_pui,discharged_covid,hosp_covid,hosp_pui
2021-05-26,Melaka,208,1009,2,18,2,16,264,11
2021-05-26,Negeri Sembilan,713,1367,18,106,9,28,617,13
2021-05-26,Pahang,728,2142,11,48,8,45,379,16
2021-05-26,Perak,432,2640,1,42,1,33,278,14
2021-05-26,Perlis,85,472,6,3,6,1,22,14
2021-05-26,Pulau Pinang,319,1241,0,63,0,44,269,0
2021-05-26,Sabah,697,2804,26,56,16,24,344,65
2021-05-26,Sarawak,839,2634,113,350,69,415,540,185
2021-05-26,Selangor,1953,5457,155,314,136,288,1292,465
2021-05-26,Terengganu,374,1367,11,34,11,43,234,65
2021-05-26,W.P. Kuala Lumpur,1001,4021,12,112,5,74,821,69
2021-05-26,W.P. Labuan,25,112,6,4,0,1,17,11
2021-05-26,W.P. Putrajaya,20,377,0,6,2,3,18,0
2021-05-27,Johor,1281,4998,234,157,84,108,1168,240
2021-05-27,Kedah,614,2626,2,80,1,48,547,3
2021-05-27,Kelantan,580,2560,22,100,15,56,496,31
2021-05-27,Melaka,208,1009,0,10,1,33,241,10
2021-05-27,Negeri Sembilan,763,1367,0,130,5,41,670,8
2021-05-27,Pahang,728,2142,8,67,5,42,393,23
2021-05-27,Perak,432,2640,0,40,0,20,296,14
2021-05-27,Perlis,85,471,11,2,5,1,26,16
2021-05-27,Pulau Pinang,319,1241,0,42,0,47,266,0
2021-05-27,Sabah,697,2804,12,51,6,18,358,65
2021-05-27,Sarawak,839,2634,96,339,62,266,503,190
2021-05-27,Selangor,1975,5453,186,321,127,250,1352,469
2021-05-27,Terengganu,374,1367,10,18,13,24,229,61
2021-05-27,W.P. Kuala Lumpur,1009,4016,8,92,11,84,834,70
2021-05-27,W.P. Labuan,25,112,0,10,1,0,27,10
2021-05-27,W.P. Putrajaya,25,377,2,7,0,2,23,2
2021-05-28,Johor,1281,4998,107,166,65,114,1225,300
2021-05-28,Kedah,614,2626,179,75,5,45,571,6
2021-05-28,Kelantan,585,2560,6,95,15,80,502,22
2021-05-28,Melaka,208,1009,1,52,3,32,261,8
2021-05-28,Negeri Sembilan,763,1367,5,85,4,62,649,9
2021-05-28,Pahang,728,2142,7,76,11,52,416,17
2021-05-28,Perak,452,2640,2,51,1,42,297,7
2021-05-28,Perlis,85,471,8,9,1,1,31,21
2021-05-28,Pulau Pinang,319,1241,0,39,0,42,267,0
2021-05-28,Sabah,733,2804,13,38,19,18,327,59
2021-05-28,Sarawak,839,2634,117,436,92,498,530,211
2021-05-28,Selangor,1991,5453,154,285,90,267,1369,417
2021-05-28,Terengganu,374,1367,12,34,4,33,232,57
2021-05-28,W.P. Kuala Lumpur,1022,4014,12,95,10,96,838,58
2021-05-28,W.P. Labuan,25,112,0,1,0,0,28,7
2021-05-28,W.P. Putrajaya,30,377,0,6,0,2,27,2
2021-05-29,Johor,1322,4998,115,181,91,161,1214,271
2021-05-29,Kedah,614,2630,5,75,0,61,570,6
2021-05-29,Kelantan,585,2560,8,89,15,91,499,15
2021-05-29,Melaka,208,1009,1,40,2,35,266,7
2021-05-29,Negeri Sembilan,763,1367,7,139,3,94,647,13
2021-05-29,Pahang,728,2142,10,60,12,97,393,17
2021-05-29,Perak,452,2640,0,58,0,43,292,12
2021-05-29,Perlis,85,471,4,5,1,2,34,20
2021-05-29,Pulau Pinang,319,1241,0,43,0,47,268,0
2021-05-29,Sabah,733,2804,8,48,17,34,347,48
2021-05-29,Sarawak,839,2634,117,403,71,493,524,181
2021-05-29,Selangor,2011,5453,169,275,128,285,1341,388
2021-05-29,Terengganu,374,1367,5,20,6,27,219,62
2021-05-29,W.P. Kuala Lumpur,1102,4014,10,71,5,89,829,64
2021-05-29,W.P. Labuan,25,112,1,7,0,2,33,8
2021-05-29,W.P. Putrajaya,30,377,1,3,0,6,24,3
2021-05-30,Johor,1322,4998,104,167,59,160,1215,270
2021-05-30,Kedah,614,2630,3,76,0,47,576,6
2021-05-30,Kelantan,591,2566,13,96,3,73,518,25
2021-05-30,Melaka,250,1009,6,47,2,23,290,11
2021-05-30,Negeri Sembilan,781,1367,8,131,6,86,689,15
2021-05-30,Pahang,842,2142,8,51,8,90,391,17
2021-05-30,Perak,452,2640,0,44,1,30,301,10
2021-05-30,Perlis,85,471,8,3,4,2,32,23
2021-05-30,Pulau Pinang,319,1241,0,43,0,47,271,0
2021-05-30,Sabah,733,2804,7,68,14,18,380,38
2021-05-30,Sarawak,851,2634,89,463,71,464,538,180
2021-05-30,Selangor,2017,5446,137,257,156,278,1386,363
2021-05-30,Terengganu,374,1367,13,34,23,29,217,53
2021-05-30,W.P. Kuala Lumpur,1102,4014,7,85,3,63,864,68
2021-05-30,W.P. Labuan,25,112,3,0,0,0,33,11
2021-05-30,W.P. Putrajaya,30,377,3,4,3,6,22,3
2021-05-31,Johor,1344,4998,139,200,110,158,1238,283
2021-05-31,Kedah,614,2630,2,69,0,61,607,4
2021-05-31,Kelantan,591,2566,8,85,10,99,500,23
2021-05-31,Melaka,250,1009,2,28,4,36,282,9
2021-05-31,Negeri Sembilan,781,1363,13,76,4,73,647,24
2021-05-31,Pahang,842,2182,8,55,8,73,352,21
2021-05-31,Perak,452,2640,2,42,1,36,304,10
2021-05-31,Perlis,85,471,16,7,2,1,38,33
2021-05-31,Pulau Pinang,319,1236,0,38,0,53,249,0
2021-05-31,Sabah,733,2804,20,68,5,21,382,48
2021-05-31,Sarawak,851,2634,110,307,73,445,541,170
2021-05-31,Selangor,2017,5446,163,239,86,249,1346,383
2021-05-31,Terengganu,374,1367,14,21,14,34,203,53
2021-05-31,W.P. Kuala Lumpur,1102,4014,5,92,9,69,883,69
2021-05-31,W.P. Labuan,58,106,1,0,0,0,32,12
2021-05-31,W.P. Putrajaya,30,377,3,4,1,4,22,6
2021-06-01,Johor,1344,4998,107,129,95,111,1229,291
2021-06-01,Kedah,614,2630,1,69,0,73,579,1
2021-06-01,Kelantan,589,2566,25,97,11,79,511,37
2021-06-01,Melaka,250,1009,5,40,4,28,295,9
2021-06-01,Negeri Sembilan,894,1363,7,121,10,80,653,21
2021-06-01,Pahang,842,2182,6,60,12,55,366,17
2021-06-01,Perak,480,2640,1,45,0,46,290,15
2021-06-01,Perlis,85,471,10,0,6,1,37,34
2021-06-01,Pulau Pinang,319,1236,0,51,0,47,268,0
2021-06-01,Sabah,733,2804,13,37,7,21,401,59
2021-06-01,Sarawak,977,3356,159,389,96,373,570,215
2021-06-01,Selangor,2017,5446,167,258,147,286,1319,447
2021-06-01,Terengganu,374,1367,12,32,6,33,201,58
2021-06-01,W.P. Kuala Lumpur,1123,4017,9,106,15,98,876,61
2021-06-01,W.P. Labuan,58,106,0,27,2,2,57,8
2021-06-01,W.P. Putrajaya,31,377,4,7,3,5,24,7
2021-06-02,Johor,1385,4998,79,131,108,117,1176,229
2021-06-02,Kedah,614,2639,3,68,0,71,559,8
2021-06-02,Kelantan,622,2599,10,108,7,65,548,40
2021-06-02,Melaka,250,1009,2,28,1,21,301,11
2021-06-02,Negeri Sembilan,894,1363,3,102,7,81,631,11
2021-06-02,Pahang,842,2182,7,60,6,50,376,18
2021-06-02,Perak,480,2640,5,39,1,43,282,10
2021-06-02,Perlis,85,471,11,2,9,5,35,23
2021-06-02,Pulau Pinang,319,1236,0,37,0,45,262,0
2021-06-02,Sabah,733,2804,9,67,12,34,377,59
2021-06-02,Sarawak,977,3356,123,449,74,436,608,210
2021-06-02,Selangor,2017,5446,128,271,86,255,1315,431
2021-06-02,Terengganu,374,1367,8,24,10,32,191,59
2021-06-02,W.P. Kuala Lumpur,1143,4022,8,93,11,102,849,54
2021-06-02,W.P. Labuan,58,106,0,0,0,1,53,5
2021-06-02,W.P. Putrajaya,31,377,0,0,0,0,24,7
2021-06-03,Johor,1385,4998,99,125,83,119,1213,228
2021-06-03,Kedah,614,2639,4,54,0,68,547,6
2021-06-03,Kelantan,622,2599,9,77,11,88,529,38
2021-06-03,Melaka,250,1009,3,33,4,40,294,10
2021-06-03,Negeri Sembilan,894,1363,14,137,3,71,679,21
2021-06-03,Pahang,842,2182,5,44,4,61,352,19
2021-06-03,Perak,480,2640,4,40,0,33,282,16
2021-06-03,Perlis,85,471,11,9,3,4,40,17
2021-06-03,Pulau Pinang,319,1236,0,36,0,45,239,0
2021-06-03,Sabah,733,2804,17,61,9,27,383,61
2021-06-03,Sarawak,977,3356,89,427,93,485,606,220
2021-06-03,Selangor,2017,5446,182,268,108,287,1287,481
2021-06-03,Terengganu,374,1367,16,31,13,22,191,62
2021-06-03,W.P. Kuala Lumpur,1132,4022,8,90,6,80,848,53
2021-06-03,W.P. Labuan,58,106,5,2,0,2,53,10
2021-06-03,W.P. Putrajaya,31,377,2,4,5,8,22,5
2021-06-04,Johor,1385,4998,98,175,109,171,1194,191
2021-06-04,Kedah,614,2639,0,40,0,70,512,0
2021-06-04,Kelantan,622,2599,11,70,16,77,524,32
2021-06-04,Melaka,250,1009,6,26,4,35,285,12
2021-06-04,Negeri Sembilan,894,1363,5,109,12,73,687,14
2021-06-04,Pahang,842,2182,8,37,10,73,313,18
2021-06-04,Perak,480,2640,2,39,2,45,276,15
2021-06-04,Perlis,85,471,14,6,0,0,43,28
2021-06-04,Pulau Pinang,319,1234,0,41,0,47,230,0
2021-06-04,Sabah,777,2804,13,43,12,37,394,58
2021-06-04,Sarawak,977,3356,143,431,84,576,498,238
2021-06-04,Selangor,2017,5446,159,240,139,274,1281,453
2021-06-04,Terengganu,374,1367,7,22,7,27,185,60
2021-06-04,W.P. Kuala Lumpur,1132,4022,12,66,11,86,840,53
2021-06-04,W.P. Labuan,72,106,2,1,1,1,54,12
2021-06-04,W.P. Putrajaya,31,377,3,4,1,5,21,7
2021-06-05,Johor,1385,4998,77,144,79,150,1175,175
2021-06-05,Kedah,614,2639,3,58,1,24,521,3
2021-06-05,Kelantan,622,2599,7,51,9,70,501,30
2021-06-05,Melaka,250,1009,4,33,3,32,286,13
2021-06-05,Negeri Sembilan,894,1363,2,153,11,94,743,5
2021-06-05,Pahang,842,2182,15,45,7,59,298,25
2021-06-05,Perak,480,2640,4,40,5,45,264,9
2021-06-05,Perlis,85,471,12,1,6,7,38,26
2021-06-05,Pulau Pinang,319,1234,0,43,0,43,232,0
2021-06-05,Sabah,777,2804,13,49,16,29,403,51
2021-06-05,Sarawak,977,3356,104,425,95,405,605,196
2021-06-05,Selangor,2042,5444,234,276,101,252,1303,433
2021-06-05,Terengganu,374,1367,5,41,5,22,199,44
2021-06-05,W.P. Kuala Lumpur,1132,4022,15,124,12,149,814,55
2021-06-05,W.P. Labuan,72,106,3,5,0,1,54,15
2021-06-05,W.P. Putrajaya,31,377,0,6,5,6,21,2
2021-06-06,Johor,1385,4998,102,157,69,107,1196,184
2021-06-06,Kedah,661,2639,2,32,0,58,499,3
2021-06-06,Kelantan,622,2599,11,69,14,53,512,27
2021-06-06,Melaka,250,1009,2,23,0,22,287,15
2021-06-06,Negeri Sembilan,935,1351,0,118,2,65,764,3
2021-06-06,Pahang,842,2182,5,57,7,66,299,23
2021-06-06,Perak,480,2640,0,36,0,28,270,8
2021-06-06,Perlis,85,471,20,1,3,4,31,30
2021-06-06,Pulau Pinang,319,1234,0,37,0,44,221,0
2021-06-06,Sabah,777,2804,13,52,6,38,402,58
2021-06-06,Sarawak,977,3356,120,530,84,438,609,188
2021-06-06,Selangor,2082,5444,188,241,96,217,1303,532
2021-06-06,Terengganu,374,1367,10,21,5,23,194,44
2021-06-06,W.P. Kuala Lumpur,1140,4022,5,72,3,84,789,55
2021-06-06,W.P. Labuan,72,106,0,8,1,0,61,10
2021-06-06,W.P. Putrajaya,31,377,1,6,2,2,25,1
2021-06-07,Johor,1385,4998,112,118,114,155,1142,176
2021-06-07,Kedah,661,2639,1,35,0,39,478,3
2021-06-07,Kelantan,622,2599,11,63,10,86,485,27
2021-06-07,Melaka,250,1009,3,23,1,19,285,13
2021-06-07,Negeri Sembilan,935,1351,2,101,2,69,725,2
2021-06-07,Pahang,842,2182,11,35,10,57,275,23
2021-06-07,Perak,480,2640,3,26,1,27,262,14
2021-06-07,Perlis,85,471,6,1,3,3,29,14
2021-06-07,Pulau Pinang,319,1234,0,26,0,23,221,0
2021-06-07,Sabah,777,2804,18,61,15,25,422,55
2021-06-07,Sarawak,977,3356,137,576,106,493,611,178
2021-06-07,Selangor,2092,5444,145,222,93,232,1307,528
2021-06-07,Terengganu,374,1367,10,25,8,37,178,39
2021-06-07,W.P. Kuala Lumpur,1140,4022,5,66,6,63,780,46
2021-06-07,W.P. Labuan,72,106,2,0,0,1,54,12
2021-06-07,W.P. Putrajaya,31,377,1,2,0,5,22,2
2021-06-08,Johor,1385,4998,81,132,75,106,1142,163
2021-06-08,Kedah,661,2639,0,31,0,53,462,2
2021-06-08,Kelantan,622,2599,11,62,8,70,474,30
2021-06-08,Melaka,250,1009,5,23,1,34,285,17
2021-06-08,Negeri Sembilan,935,1351,7,115,0,73,723,8
2021-06-08,Pahang,842,2182,10,22,5,44,249,24
2021-06-08,Perak,480,2635,1,20,1,38,239,15
2021-06-08,Perlis,87,471,14,2,4,4,27,18
2021-06-08,Pulau Pinang,319,1234,0,19,0,37,202,0
2021-06-08,Sabah,777,2804,15,56,15,36,427,57
2021-06-08,Sarawak,977,3356,162,525,92,549,623,187
2021-06-08,Selangor,2100,5444,114,248,95,227,1300,517
2021-06-08,Terengganu,374,1367,4,10,5,25,161,36
2021-06-08,W.P. Kuala Lumpur,1140,4022,6,74,5,87,781,43
2021-06-08,W.P. Labuan,72,106,0,8,0,1,58,8
2021-06-08,W.P. Putrajaya,31,377,1,3,0,0,25,3
2021-06-09,Johor,1385,4998,86,142,74,126,1128,161
2021-06-09,Kedah,661,2639,0,19,0,67,408,1
2021-06-09,Kelantan,622,2599,7,52,12,60,458,26
2021-06-09,Melaka,290,1009,0,41,1,37,289,16
2021-06-09,Negeri Sembilan,935,1351,8,90,2,115,673,7
2021-06-09,Pahang,842,2182,10,52,11,35,268,29
2021-06-09,Perak,480,2635,1,34,3,44,228,11
2021-06-09,Perlis,87,471,10,0,2,1,26,20
2021-06-09,Pulau Pinang,319,1234,0,24,0,38,184,0
2021-06-09,Sabah,777,2782,15,45,14,26,429,55
2021-06-09,Sarawak,977,3356,86,423,131,413,614,168
2021-06-09,Selangor,2127,5444,134,248,115,195,1341,481
2021-06-09,Terengganu,641,1367,8,20,9,30,252,54
2021-06-09,W.P. Kuala Lumpur,1140,4013,1,69,3,101,747,47
2021-06-09,W.P. Labuan,72,106,0,6,0,6,64,5
2021-06-09,W.P. Putrajaya,31,377,1,4,1,2,27,3
2021-06-10,Johor,1385,4998,98,168,77,142,1115,174
2021-06-10,Kedah,661,2639,1,29,0,53,377,2
2021-06-10,Kelantan,622,2599,8,72,9,80,455,25
2021-06-10,Melaka,290,1009,7,28,9,35,282,14
2021-06-10,Negeri Sembilan,935,1351,6,156,6,88,710,7
2021-06-10,Pahang,842,2182,6,41,6,44,259,28
2021-06-10,Perak,480,2635,0,24,1,36,211,10
2021-06-10,Perlis,87,471,13,2,6,1,27,18
2021-06-10,Pulau Pinang,319,1232,0,20,0,25,171,0
2021-06-10,Sabah,777,2782,18,47,14,40,428,51
2021-06-10,Sarawak,1001,3356,152,331,116,500,596,179
2021-06-10,Selangor,2147,5444,193,267,90,256,1343,543
2021-06-10,Terengganu,641,1367,12,28,8,21,257,54
2021-06-10,W.P. Kuala Lumpur,1140,4013,21,88,6,90,743,71
2021-06-10,W.P. Labuan,72,99,0,0,0,0,56,1
2021-06-10,W.P. Putrajaya,31,377,4,5,3,10,22,4
2021-06-11,Johor,1485,4998,122,152,80,151,1089,192
2021-06-11,Kedah,661,2639,1,40,0,47,359,13
2021-06-11,Kelantan,622,2599,8,68,5,66,455,28
2021-06-11,Melaka,290,1009,7,17,5,36,262,17
2021-06-11,Negeri Sembilan,935,1351,2,106,3,106,690,6
2021-06-11,Pahang,842,2182,9,30,11,34,250,27
2021-06-11,Perak,480,2635,1,23,1,39,191,18
2021-06-11,Perlis,87,471,13,0,2,4,22,25
2021-06-11,Pulau Pinang,319,1232,0,30,0,34,162,0
2021-06-11,Sabah,787,2954,21,76,20,31,441,57
2021-06-11,Sarawak,1001,3356,176,391,88,454,600,184
2021-06-11,Selangor,2167,5444,162,262,133,209,1385,559
2021-06-11,Terengganu,641,1367,11,13,4,26,242,57
2021-06-11,W.P. Kuala Lumpur,1140,4013,15,90,7,61,743,73
2021-06-11,W.P. Labuan,72,99,5,3,0,0,59,6
2021-06-11,W.P. Putrajaya,31,377,0,2,3,5,19,1
2021-06-12,Johor,1485,4998,96,98,77,99,1095,150
2021-06-12,Kedah,661,2639,1,40,0,52,331,1
2021-06-12,Kelantan,622,2599,4,62,7,49,464,26
2021-06-12,Melaka,290,1009,7,35,5,33,267,7
2021-06-12,Negeri Sembilan,935,1351,6,120,2,98,680,9
2021-06-12,Pahang,842,2182,5,36,9,69,221,22
2021-06-12,Perak,480,2635,0,23,2,36,175,16
2021-06-12,Perlis,87,471,18,3,1,1,24,31
2021-06-12,Pulau Pinang,319,1232,0,29,0,31,159,0
2021-06-12,Sabah,797,2954,10,51,6,46,428,60
2021-06-12,Sarawak,1001,3356,141,408,80,320,595,179
2021-06-12,Selangor,2139,5441,117,250,93,227,1380,527
2021-06-12,Terengganu,641,1367,10,22,13,59,203,54
2021-06-12,W.P. Kuala Lumpur,1140,4013,9,103,10,92,885,56
2021-06-12,W.P. Labuan,72,99,0,0,0,0,40,5
2021-06-12,W.P. Putrajaya,31,377,1,5,1,4,20,1
2021-06-13,Johor,1485,4998,70,83,61,119,1044,175
2021-06-13,Kedah,661,2639,0,38,0,18,351,0
2021-06-13,Kelantan,622,2599,7,57,8,72,444,25
2021-06-13,Melaka,290,1009,7,32,4,28,271,10
2021-06-13,Negeri Sembilan,991,1351,9,127,4,89,694,14
2021-06-13,Pahang,842,2182,5,24,7,30,226,21
2021-06-13,Perak,480,2635,0,15,0,29,165,18
2021-06-13,Perlis,87,471,5,3,1,3,22,13
2021-06-13,Pulau Pinang,319,1232,0,28,0,15,161,0
2021-06-13,Sabah,797,2954,22,47,17,37,419,65
2021-06-13,Sarawak,1001,3356,168,387,101,530,594,184
2021-06-13,Selangor,2139,5441,156,246,125,217,1364,523
2021-06-13,Terengganu,641,1367,3,28,12,30,200,45
2021-06-13,W.P. Kuala Lumpur,1140,4013,5,92,4,54,787,60
2021-06-13,W.P. Labuan,72,99,4,23,1,26,80,9
2021-06-13,W.P. Putrajaya,31,377,1,6,0,4,22,2
2021-06-14,Johor,1485,4998,114,118,64,147,975,183
2021-06-14,Kedah,661,2639,1,39,0,37,341,3
2021-06-14,Kelantan,622,2599,6,39,12,82,400,18
2021-06-14,Melaka,290,1009,12,35,10,27,278,11
2021-06-14,Negeri Sembilan,991,1351,1,149,7,76,708,8
2021-06-14,Pahang,842,2182,9,22,2,26,219,29
2021-06-14,Perak,480,2635,1,20,0,29,162,14
2021-06-14,Perlis,87,471,12,1,1,2,21,17
2021-06-14,Pulau Pinang,319,1232,0,25,0,31,160,0
2021-06-14,Sabah,797,2954,8,51,21,27,429,52
2021-06-14,Sarawak,1001,3356,136,418,85,483,612,171
2021-06-14,Selangor,2139,5441,134,240,122,233,1364,508
2021-06-14,Terengganu,641,1367,2,18,16,37,180,31
2021-06-14,W.P. Kuala Lumpur,1140,4013,6,63,2,65,781,61
2021-06-14,W.P. Labuan,72,99,1,0,0,0,72,14
2021-06-14,W.P. Putrajaya,31,377,0,3,0,3,22,2
2021-06-15,Johor,1485,4998,126,131,123,140,954,201
2021-06-15,Kedah,661,2639,2,53,0,35,349,2
2021-06-15,Kelantan,622,2599,7,76,9,41,429,14
2021-06-15,Melaka,290,1009,2,19,5,27,270,9
2021-06-15,Negeri Sembilan,991,1356,4,157,4,80,761,8
2021-06-15,Pahang,842,2182,8,24,14,35,207,22
2021-06-15,Perak,480,2635,1,19,0,29,154,16
2021-06-15,Perlis,87,471,7,1,3,4,17,14
2021-06-15,Pulau Pinang,319,1232,0,22,0,21,158,0
2021-06-15,Sabah,850,2954,18,35,9,40,419,58
2021-06-15,Sarawak,1001,3496,160,533,98,628,611,184
2021-06-15,Selangor,2201,5441,173,228,113,200,1380,560
2021-06-15,Terengganu,641,1367,4,15,14,42,153,20
2021-06-15,W.P. Kuala Lumpur,1140,4013,8,89,13,78,788,70
2021-06-15,W.P. Labuan,72,99,0,0,0,10,70,13
2021-06-15,W.P. Putrajaya,31,377,2,5,1,5,22,3
2021-06-16,Johor,1485,4998,94,114,95,120,933,191
2021-06-16,Kedah,661,2639,0,37,0,33,346,1
2021-06-16,Kelantan,622,2599,3,60,6,63,424,14
2021-06-16,Melaka,290,1009,8,33,4,22,281,10
2021-06-16,Negeri Sembilan,991,1356,3,128,3,83,773,8
2021-06-16,Pahang,842,2175,9,17,6,43,180,24
2021-06-16,Perak,448,2635,0,9,1,15,144,16
2021-06-16,Perlis,87,471,7,1,4,1,19,12
2021-06-16,Pulau Pinang,319,1232,0,19,0,20,153,0
2021-06-16,Sabah,850,2954,18,66,13,41,434,61
2021-06-16,Sarawak,1001,3516,167,355,82,462,601,186
2021-06-16,Selangor,2201,5441,157,235,106,269,1342,438
2021-06-16,Terengganu,641,1367,7,11,6,25,139,24
2021-06-16,W.P. Kuala Lumpur,1140,4013,8,83,7,55,809,81
2021-06-16,W.P. Labuan,72,99,0,15,1,6,69,11
2021-06-16,W.P. Putrajaya,31,377,2,6,0,5,22,5
2021-06-17,Johor,1485,4998,96,147,86,133,944,171
2021-06-17,Kedah,661,2639,0,48,0,29,357,0
2021-06-17,Kelantan,622,2547,10,74,11,57,431,13
2021-06-17,Melaka,290,1009,5,34,5,24,291,10
2021-06-17,Negeri Sembilan,991,1356,3,144,2,77,802,9
2021-06-17,Pahang,842,2175,4,27,9,30,177,19
2021-06-17,Perak,448,2635,1,8,0,29,123,18
2021-06-17,Perlis,87,471,3,0,0,0,19,11
2021-06-17,Pulau Pinang,319,1232,0,20,0,20,157,0
2021-06-17,Sabah,850,2954,6,61,16,45,435,54
2021-06-17,Sarawak,1001,3516,132,593,98,353,611,179
2021-06-17,Selangor,2204,5441,184,294,125,249,1367,523
2021-06-17,Terengganu,641,1367,6,14,3,27,126,26
2021-06-17,W.P. Kuala Lumpur,1140,4013,6,76,8,66,818,69
2021-06-17,W.P. Labuan,72,99,0,0,1,7,73,8
2021-06-17,W.P. Putrajaya,31,377,3,4,4,8,18,5
2021-06-18,Johor,1485,4998,127,136,70,161,923,219
2021-06-18,Kedah,661,2639,0,46,0,44,355,0
2021-06-18,Kelantan,622,2547,7,54,9,62,437,11
2021-06-18,Melaka,290,1009,10,36,9,30,296,11
2021-06-18,Negeri Sembilan,991,1362,2,154,3,75,869,5
2021-06-18,Pahang,842,2175,9,23,6,27,174,23
2021-06-18,Perak,448,2635,0,16,0,19,124,15
2021-06-18,Perlis,87,471,5,2,0,3,18,13
2021-06-18,Pulau Pinang,319,1232,0,16,0,26,140,0
2021-06-18,Sabah,850,2954,18,36,4,39,430,61
2021-06-18,Sarawak,1001,3516,196,495,74,491,599,221
2021-06-18,Selangor,2210,5441,197,266,85,239,1386,474
2021-06-18,Terengganu,641,1367,9,16,4,19,123,31
2021-06-18,W.P. Kuala Lumpur,1144,4013,13,118,5,87,853,88
2021-06-18,W.P. Labuan,72,99,0,0,2,12,70,2
2021-06-18,W.P. Putrajaya,31,377,2,0,1,3,15,6
2021-06-19,Johor,1485,4998,82,112,78,89,935,172
2021-06-19,Kedah,661,2639,5,30,0,24,345,5
2021-06-19,Kelantan,622,2547,6,69,2,54,450,15
2021-06-19,Melaka,290,1009,7,44,6,22,316,11
2021-06-19,Negeri Sembilan,991,1362,5,141,3,88,845,9
2021-06-19,Pahang,772,2041,0,12,0,10,93,1
2021-06-19,Perak,448,2635,1,17,0,20,123,12
2021-06-19,Perlis,87,471,5,0,0,0,18,12
2021-06-19,Pulau Pinang,319,1232,0,9,0,16,121,0
2021-06-19,Sabah,850,2954,18,65,13,47,428,64
2021-06-19,Sarawak,1001,3516,163,387,106,564,592,198
2021-06-19,Selangor,2210,5441,200,221,79,232,1358,473
2021-06-19,Terengganu,641,1367,5,12,6,24,113,26
2021-06-19,W.P. Kuala Lumpur,1140,4013,17,73,7,99,820,88
2021-06-19,W.P. Labuan,72,99,2,6,0,0,75,4
2021-06-19,W.P. Putrajaya,31,377,1,2,4,3,14,3
2021-06-20,Johor,1485,4998,111,117,81,94,945,195
2021-06-20,Kedah,661,2639,2,34,0,36,337,6
2021-06-20,Kelantan,622,2547,7,63,2,67,446,20
2021-06-20,Melaka,290,1009,9,28,11,27,317,11
2021-06-20,Negeri Sembilan,1084,1362,8,118,2,84,830,15
2021-06-20,Pahang,842,2175,9,19,6,24,168,18
2021-06-20,Perak,448,2635,3,21,1,12,133,11
2021-06-20,Perlis,87,471,8,4,1,2,22,11
2021-06-20,Pulau Pinang,319,1232,0,25,0,14,126,0
2021-06-20,Sabah,850,2954,13,42,13,39,403,65
2021-06-20,Sarawak,1001,3516,132,308,127,427,578,183
2021-06-20,Selangor,2250,5441,125,292,81,228,1400,480
2021-06-20,Terengganu,641,1367,7,17,5,15,108,21
2021-06-20,W.P. Kuala Lumpur,1140,4013,5,118,9,77,799,86
2021-06-20,W.P. Labuan,72,99,0,0,0,10,63,4
2021-06-20,W.P. Putrajaya,25,377,1,3,0,4,13,4
2021-06-21,Johor,1485,4998,112,120,94,105,935,209
2021-06-21,Kedah,661,2639,3,25,0,24,335,5
2021-06-21,Kelantan,622,2547,7,39,10,78,403,17
2021-06-21,Melaka,290,1009,3,27,7,23,318,7
2021-06-21,Negeri Sembilan,1084,1362,10,131,9,93,832,16
2021-06-21,Pahang,842,2175,2,34,6,30,169,16
2021-06-21,Perak,448,2635,0,18,1,27,121,9
2021-06-21,Perlis,87,471,5,0,0,3,19,12
2021-06-21,Pulau Pinang,319,1232,0,12,0,22,115,0
2021-06-21,Sabah,850,2954,18,39,20,32,402,62
2021-06-21,Sarawak,1001,3516,130,433,84,365,586,189
2021-06-21,Selangor,2250,5441,150,248,107,205,1415,492
2021-06-21,Terengganu,641,1367,8,12,5,26,99,30
2021-06-21,W.P. Kuala Lumpur,1112,4013,10,87,5,68,828,78
2021-06-21,W.P. Labuan,72,99,0,0,0,14,58,5
2021-06-21,W.P. Putrajaya,25,377,1,4,2,0,17,3
2021-06-22,Johor,1485,4998,146,109,110,113,923,256
2021-06-22,Kedah,661,2639,2,37,0,37,335,2
2021-06-22,Kelantan,622,2547,4,47,6,56,387,14
2021-06-22,Melaka,290,1009,3,52,7,34,332,11
2021-06-22,Negeri Sembilan,1084,1362,2,122,7,103,808,16
2021-06-22,Pahang,842,2175,9,32,4,11,189,21
2021-06-22,Perak,448,2635,0,26,1,17,131,9
2021-06-22,Perlis,87,471,9,2,1,1,18,12
2021-06-22,Pulau Pinang,319,1232,0,17,0,13,118,0
2021-06-22,Sabah,850,2954,29,47,17,41,382,65
2021-06-22,Sarawak,1001,3516,198,472,80,578,573,192
2021-06-22,Selangor,2262,5446,94,327,88,233,1422,466
2021-06-22,Terengganu,641,1367,9,5,9,6,98,31
2021-06-22,W.P. Kuala Lumpur,1135,4231,8,123,4,65,892,75
2021-06-22,W.P. Labuan,72,99,3,11,0,3,54,8
2021-06-22,W.P. Putrajaya,25,377,0,4,0,1,20,3
2021-06-23,Johor,1485,4998,155,112,103,139,876,239
2021-06-23,Kedah,661,2639,0,30,0,33,315,1
2021-06-23,Kelantan,622,2547,8,41,4,68,360,18
2021-06-23,Melaka,290,1009,6,33,8,38,365,9
2021-06-23,Negeri Sembilan,1084,1362,2,138,4,100,819,12
